bill,year,date_intro,title,act,sector
H.188,2017,2/3/17,An act relating to increasing the penalties for animal cruelty,,
S.67,2017,2/3/17,An act relating to increasing the penalties for the shooting of a law enforcement dog,,
S.65,2017,2/3/17,An act relating to jury service by senior citizens,,
H.193,2017,2/3/17,"An act relating to liability for damage to customer-owned, underground electric service lines",,
S.68,2017,2/3/17,An act relating to partition of real estate when parties have a pending case in the Family Division of the Superior Court,,
H.194,2017,2/3/17,An act relating to priority housing projects under 10 V.S.A. chapter 151 (Act 250),,
H.190,2017,2/3/17,An act relating to regulating leaf blowers and leaf vacuums,,
H.191,2017,2/3/17,An act relating to the recalculation of a town's education tax liability after a reduction in property tax values,,
H.199,2017,2/7/17,An act relating to reinstating legislative members to the Commission on Alzheimer's Disease and Related Disorders,120,Health Care
S.75,2017,2/7/17,An act relating to aquatic nuisance species control,67,Environment
S.72,2017,2/7/17,An act relating to requiring telemarketers to provide accurate caller identification information,66,?
H.201,2017,2/7/17,An act relating to length of stay at designated shelters,9,Housing
H.206,2017,2/7/17,An act relating to adding post-traumatic stress disorder to the list of qualified medical conditions for therapeutic use of cannabis and waiving the three-month professional-patient relationship requirement for veterans with post-traumatic stress disorder,,
H.205,2017,2/7/17,An act relating to certain business tax provisions,,
H.195,2017,2/7/17,"An act relating to cooperative insurance companies, group life insurance, and medical examiner liability",,
H.208,2017,2/7/17,An act relating to creating the Commission on the State Bank of Vermont,,
H.210,2017,2/7/17,An act relating to eligibility for an antlerless deer permit when land is posted as open to hunting or fishing by permission only,,
H.200,2017,2/7/17,An act relating to expanding the qualifying crimes for expungement,,
S.74,2017,2/7/17,An act relating to incentives for lower education spending,,
H.209,2017,2/7/17,An act relating to land use and environmental permit processing,,
H.197,2017,2/7/17,An act relating to mental health parity for workers' compensation,,
H.196,2017,2/7/17,An act relating to paid family leave,,
H.202,2017,2/7/17,An act relating to portable electronics insurance,,
S.76,2017,2/7/17,An act relating to property tax appeals,,
H.204,2017,2/7/17,An act relating to standards for the care of domestic pets,,
S.71,2017,2/7/17,An act relating to the administration of immunizations by pharmacists,,
S.70,2017,2/7/17,An act relating to the nutritional requirements for children's meals,,
H.203,2017,2/7/17,An act relating to the sale of State-owned land in the Village of Waterbury,,
H.198,2017,2/7/17,An act relating to the use of colored lights on fire department and emergency service vehicles,,
S.73,2017,2/7/17,An act relating to the Vermont Commission on Employee Misclassification,,
H.207,2017,2/7/17,An act relating to therapeutic use of marijuana for relieving symptoms of post-traumatic stress disorder,,
H.213,2017,2/8/17,An act relating to establishing statewide access to drug and DUI treatment courts,,
H.212,2017,2/8/17,An act relating to increasing the penalties for killing a law enforcement dog,,
H.215,2017,2/8/17,An act relating to the creation of a tax increment financing district in Bennington,,
H.214,2017,2/8/17,An act relating to the imposition of an excise tax on sugar-sweetened beverages,,
H.211,2017,2/8/17,An act relating to the water resources and water supplies of the State,,
H.218,2017,2/9/17,An act relating to the adequate shelter of dogs and cats,58,Environment
S.79,2017,2/9/17,An act relating to freedom from compulsory collection of personal information,5,Civil & Criminal Justice
H.221,2017,2/9/17,An act relating to an income tax deduction for home modifications required by a disability or physical hardship,,
H.217,2017,2/9/17,An act relating to an occupancy fee,,
H.223,2017,2/9/17,An act relating to employee classification and transitional assistance for beneficiaries of public assistance,,
H.228,2017,2/9/17,An act relating to freedom from compulsory collection of personal information,,
H.226,2017,2/9/17,An act relating to increasing Probate judge salaries,,
H.225,2017,2/9/17,An act relating to information on the collection of the local option portion of Vermont's sales and use tax,,
H.216,2017,2/9/17,An act relating to Lifeline benefits,,
H.224,2017,2/9/17,An act relating to prohibiting organized retail theft,,
H.222,2017,2/9/17,An act relating to Public Service Board investigations of Enhanced 911 system outages,,
H.229,2017,2/9/17,An act relating to regulation of treated article pesticides,,
S.77,2017,2/9/17,An act relating to requiring a presidential candidate to disclose federal tax returns in order to be placed on the presidential primary and general election ballots,,
S.80,2017,2/9/17,An act relating to the authority of correctional officers to carry firearms,,
S.78,2017,2/9/17,An act relating to the fees constables collect for the service of civil process,,
H.227,2017,2/9/17,An act relating to the repeal of Vermont's statute permitting alternative forms of regulation for electric and natural gas companies,,
H.220,2017,2/9/17,An act relating to the sale of ivory or rhinoceros horn,,
H.219,2017,2/9/17,An act relating to the Vermont spaying and neutering program,,
H.238,2017,2/10/17,An act relating to modernizing and reorganizing Title 7,83,Government & Public Affairs
H.230,2017,2/10/17,An act relating to consent by minors for mental health treatment,35,Children & Youth
S.81,2017,2/10/17,An act relating to an occupancy fee,,
H.231,2017,2/10/17,An act relating to authorizing municipalities to prohibit through traffic by heavy vehicles,,
H.236,2017,2/10/17,An act relating to funding the Vermont Traumatic Brain Injury Fund,,
H.232,2017,2/10/17,An act relating to motor vehicle inspections,,
H.233,2017,2/10/17,An act relating to protecting working forests and habitat,,
H.237,2017,2/10/17,An act relating to saliva testing,,
H.234,2017,2/10/17,An act relating to the liability of municipalities for hazardous material releases from landfills,,
H.235,2017,2/10/17,An act relating to the Open Meeting Law,,
H.241,2017,2/14/17,An act relating to the charter of the Central Vermont Solid Waste Management District,M-1,Environment
H.265,2017,2/14/17,An act relating to the State Long-Term Care Ombudsman,23,Health Care
H.248,2017,2/14/17,"An act relating to a universal, publicly financed primary care system",,
H.261,2017,2/14/17,An act relating to application of stormwater permitting to municipalities,,
H.250,2017,2/14/17,An act relating to collective bargaining representative elections,,
H.244,2017,2/14/17,An act relating to environmental health standards for Vermont schools,,
H.270,2017,2/14/17,An act relating to increasing expanded learning opportunities,,
S.83,2017,2/14/17,An act relating to Indigenous Peoples' Day,,
H.258,2017,2/14/17,An act relating to licensing casinos,,
H.246,2017,2/14/17,"An act relating to marriage by proxy, teleconference, or other technology",,
S.82,2017,2/14/17,An act relating to paid family leave,,
H.263,2017,2/14/17,"An act relating to patient testing for bloodborne pathogen-related illnesses after possible transmission to health care, safety, or emergency personnel",,
H.252,2017,2/14/17,An act relating to pet specialty license plates,,
H.254,2017,2/14/17,An act relating to physician-patient relationships and Vermont residency for patient choice at end of life,,
H.267,2017,2/14/17,An act relating to prohibiting public funding of independent schools,,
H.249,2017,2/14/17,An act relating to property tax appeals,,
H.266,2017,2/14/17,An act relating to public funding of out-of-state independent schools,,
H.247,2017,2/14/17,An act relating to reporting on adverse reactions related to immunizations,,
H.243,2017,2/14/17,An act relating to requiring a presidential candidate to disclose federal tax returns in order to be placed on the presidential primary and general election ballots,,
H.255,2017,2/14/17,An act relating to requiring a witness and independent communication in exercising patient choice at end of life,,
H.259,2017,2/14/17,An act relating to residential eviction proceedings,,
H.260,2017,2/14/17,An act relating to residential rental agreements and expedited eviction,,
H.245,2017,2/14/17,An act relating to residential treatment units within the Department of Corrections,,
H.256,2017,2/14/17,An act relating to sexual assault nurse examiners,,
H.269,2017,2/14/17,An act relating to the collection of recycling of waste motor vehicle tires,,
H.262,2017,2/14/17,An act relating to the licensing of nuisance wildlife control operators,,
H.240,2017,2/14/17,An act relating to the manner in which average daily membership is computed for public high school students exercising school choice,,
H.264,2017,2/14/17,An act relating to the nutritional requirements for children's meals,,
H.268,2017,2/14/17,An act relating to the regulation of toxic substances and hazardous materials,,
